# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1584588	1585616	+							BEI_RS07575	1029		old_locus_tag=BEI_1518
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1584588	1585616	+	WP_097788943.1	WP_097788943.1		ring-hydroxylating dioxygenase ferredoxin reductase family protein			BEI_RS07575	1029	342	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1585613	1586392	+							BEI_RS07580	780		old_locus_tag=BEI_1519
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1585613	1586392	+	WP_097788944.1	WP_097788944.1		1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate dehydrogenase			BEI_RS07580	780	259	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1586505	1587764	+							BEI_RS07585	1260		old_locus_tag=BEI_1520
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1586505	1587764	+	WP_097788945.1	WP_097788945.1		benzoate/H(+) symporter BenE family transporter			BEI_RS07585	1260	419	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1588306	1589277	+					catA		BEI_RS07590	972		old_locus_tag=BEI_1522
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1588306	1589277	+	WP_097788946.1	WP_097788946.1		catechol 1,2-dioxygenase	catA		BEI_RS07590	972	323	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1589428	1590798	+							BEI_RS07595	1371		old_locus_tag=BEI_1523
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1589428	1590798	+	WP_227644637.1	WP_227644637.1		Rieske 2Fe-2S domain-containing protein			BEI_RS07595	1371	456	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1590812	1591300	+					benB		BEI_RS07600	489		old_locus_tag=BEI_1524
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1590812	1591300	+	WP_097788942.1	WP_097788942.1		benzoate 1,2-dioxygenase small subunit	benB		BEI_RS07600	489	162	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1591684	1592856	+							BEI_RS07605	1173		old_locus_tag=BEI_1526
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1591684	1592856	+	WP_097788947.1	WP_097788947.1		ABC transporter substrate-binding protein			BEI_RS07605	1173	390	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1592921	1593781	+							BEI_RS07610	861		old_locus_tag=BEI_1527
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1592921	1593781	+	WP_097788948.1	WP_097788948.1		branched-chain amino acid ABC transporter permease			BEI_RS07610	861	286	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1593792	1594859	+							BEI_RS07615	1068		old_locus_tag=BEI_1528
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1593792	1594859	+	WP_097788949.1	WP_097788949.1		branched-chain amino acid ABC transporter permease			BEI_RS07615	1068	355	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1594856	1595623	+							BEI_RS07620	768		old_locus_tag=BEI_1529
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1594856	1595623	+	WP_097788950.1	WP_097788950.1		ABC transporter ATP-binding protein			BEI_RS07620	768	255	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1595620	1596351	+							BEI_RS07625	732		old_locus_tag=BEI_1530
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1595620	1596351	+	WP_097788951.1	WP_097788951.1		ABC transporter ATP-binding protein			BEI_RS07625	732	243	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1596373	1597605	+							BEI_RS07630	1233		old_locus_tag=BEI_1531
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1596373	1597605	+	WP_097788952.1	WP_097788952.1		benzoate/H(+) symporter BenE family transporter			BEI_RS07630	1233	410	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1597760	1598623	+							BEI_RS07635	864		old_locus_tag=BEI_1532
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1597760	1598623	+	WP_097788953.1	WP_097788953.1		universal stress protein			BEI_RS07635	864	287	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1598640	1599326	-							BEI_RS07640	687		old_locus_tag=BEI_1533
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1598640	1599326	-	WP_097788954.1	WP_097788954.1		type 1 glutamine amidotransferase domain-containing protein			BEI_RS07640	687	228	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1599461	1600390	+							BEI_RS07645	930		old_locus_tag=BEI_1534
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1599461	1600390	+	WP_097788955.1	WP_097788955.1		LysR family transcriptional regulator			BEI_RS07645	930	309	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1600476	1601603	+							BEI_RS07650	1128		old_locus_tag=BEI_1535
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1600476	1601603	+	WP_097788956.1	WP_097788956.1		alkene reductase			BEI_RS07650	1128	375	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1601781	1602368	+							BEI_RS07655	588		old_locus_tag=BEI_1536
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1601781	1602368	+	WP_227644639.1	WP_227644639.1		TetR/AcrR family transcriptional regulator			BEI_RS07655	588	195	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1602476	1603462	+							BEI_RS07660	987		old_locus_tag=BEI_1537
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1602476	1603462	+	WP_097788958.1	WP_097788958.1		oxidoreductase			BEI_RS07660	987	328	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1603515	1604276	-							BEI_RS07665	762		old_locus_tag=BEI_1538
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1603515	1604276	-	WP_097788959.1	WP_097788959.1		sporulation protein			BEI_RS07665	762	253	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1604260	1604436	+							BEI_RS19130	177		
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1604260	1604436	+	WP_193765175.1	WP_193765175.1		hypothetical protein			BEI_RS19130	177	58	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1604572	1605291	+							BEI_RS07670	720		old_locus_tag=BEI_1539
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1604572	1605291	+	WP_097788960.1	WP_097788960.1		helix-turn-helix domain-containing protein			BEI_RS07670	720	239	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1605336	1606259	+							BEI_RS07675	924		old_locus_tag=BEI_1540
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1605336	1606259	+	WP_097788961.1	WP_097788961.1		DMT family transporter			BEI_RS07675	924	307	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1606327	1607253	+							BEI_RS07680	927		old_locus_tag=BEI_1541
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1606327	1607253	+	WP_097788962.1	WP_097788962.1		LysR family transcriptional regulator			BEI_RS07680	927	308	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1607335	1609032	-							BEI_RS07685	1698		old_locus_tag=BEI_1542
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1607335	1609032	-	WP_097788963.1	WP_097788963.1		BCCT family transporter			BEI_RS07685	1698	565	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1609390	1610580	+							BEI_RS07690	1191		old_locus_tag=BEI_1543
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1609390	1610580	+	WP_097788964.1	WP_097788964.1		aromatic ring-hydroxylating dioxygenase subunit alpha			BEI_RS07690	1191	396	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1610604	1612046	+							BEI_RS07695	1443		old_locus_tag=BEI_1544
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1610604	1612046	+	WP_097788965.1	WP_097788965.1		aldehyde dehydrogenase family protein			BEI_RS07695	1443	480	
gene	pseudogene	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1612058	1612219	+							BEI_RS19265	162		partial;pseudo
CDS	without_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1612058	1612219	+				rubredoxin			BEI_RS19265	162		partial;pseudo
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1612250	1613482	+							BEI_RS07700	1233		old_locus_tag=BEI_1545
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1612250	1613482	+	WP_227644682.1	WP_227644682.1		FAD-dependent oxidoreductase			BEI_RS07700	1233	410	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1613634	1614953	+							BEI_RS07705	1320		old_locus_tag=BEI_1546
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1613634	1614953	+	WP_097788967.1	WP_097788967.1		FAD-binding oxidoreductase			BEI_RS07705	1320	439	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1615212	1615574	+							BEI_RS07710	363		old_locus_tag=BEI_1547
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1615212	1615574	+	WP_097788968.1	WP_097788968.1		cupin domain-containing protein			BEI_RS07710	363	120	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1615625	1617064	-							BEI_RS07715	1440		old_locus_tag=BEI_1548
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1615625	1617064	-	WP_097788969.1	WP_097788969.1		aldehyde dehydrogenase family protein			BEI_RS07715	1440	479	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1617052	1617804	-							BEI_RS07720	753		old_locus_tag=BEI_1549
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1617052	1617804	-	WP_097788970.1	WP_097788970.1		ABC transporter permease subunit			BEI_RS07720	753	250	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1617806	1618519	-							BEI_RS07725	714		old_locus_tag=BEI_1550
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1617806	1618519	-	WP_097788971.1	WP_097788971.1		ABC transporter permease subunit			BEI_RS07725	714	237	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1618604	1619371	-							BEI_RS07730	768		old_locus_tag=BEI_1551
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1618604	1619371	-	WP_097788972.1	WP_097788972.1		transporter substrate-binding domain-containing protein			BEI_RS07730	768	255	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1619421	1620224	-							BEI_RS07735	804		old_locus_tag=BEI_1552
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1619421	1620224	-	WP_097788973.1	WP_097788973.1		amino acid ABC transporter ATP-binding protein			BEI_RS07735	804	267	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1620232	1621431	-							BEI_RS07740	1200		old_locus_tag=BEI_1553
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1620232	1621431	-	WP_097788974.1	WP_097788974.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			BEI_RS07740	1200	399	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1621468	1623063	-							BEI_RS07745	1596		old_locus_tag=BEI_1554
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1621468	1623063	-	WP_097788975.1	WP_097788975.1		5-guanidino-2-oxopentanoate decarboxylase			BEI_RS07745	1596	531	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1623060	1623647	-							BEI_RS07750	588		old_locus_tag=BEI_1555
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1623060	1623647	-	WP_097788976.1	WP_097788976.1		HD domain-containing protein			BEI_RS07750	588	195	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1623644	1624774	-							BEI_RS07755	1131		old_locus_tag=BEI_1556
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1623644	1624774	-	WP_097788977.1	WP_097788977.1		TauD/TfdA family dioxygenase			BEI_RS07755	1131	376	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1624915	1625919	+							BEI_RS07760	1005		old_locus_tag=BEI_1557
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1624915	1625919	+	WP_097791031.1	WP_097791031.1		helix-turn-helix domain-containing protein			BEI_RS07760	1005	334	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1625924	1627252	-							BEI_RS07765	1329		old_locus_tag=BEI_1558
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1625924	1627252	-	WP_193765176.1	WP_193765176.1		MFS transporter			BEI_RS07765	1329	442	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1627278	1628504	-							BEI_RS07770	1227		old_locus_tag=BEI_1559
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1627278	1628504	-	WP_097788978.1	WP_097788978.1		TauD/TfdA family dioxygenase			BEI_RS07770	1227	408	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1628614	1628988	-							BEI_RS07775	375		old_locus_tag=BEI_1560
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1628614	1628988	-	WP_097788979.1	WP_097788979.1		Rieske 2Fe-2S domain-containing protein			BEI_RS07775	375	124	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1629102	1630055	-							BEI_RS07780	954		old_locus_tag=BEI_1561
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1629102	1630055	-	WP_097788980.1	WP_097788980.1		GlxA family transcriptional regulator			BEI_RS07780	954	317	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1630258	1631199	+							BEI_RS07785	942		old_locus_tag=BEI_1562
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1630258	1631199	+	WP_097788981.1	WP_097788981.1		ABC transporter substrate-binding protein			BEI_RS07785	942	313	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1631270	1632232	+							BEI_RS07790	963		old_locus_tag=BEI_1563
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1631270	1632232	+	WP_097788982.1	WP_097788982.1		GlxA family transcriptional regulator			BEI_RS07790	963	320	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1632248	1632922	-							BEI_RS07795	675		old_locus_tag=BEI_1564
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1632248	1632922	-	WP_097788983.1	WP_097788983.1		Fe2+-dependent dioxygenase			BEI_RS07795	675	224	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1633004	1633735	-							BEI_RS19135	732		old_locus_tag=BEI_1565
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1633004	1633735	-	WP_193765177.1	WP_193765177.1		hypothetical protein			BEI_RS19135	732	243	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1633781	1634374	+							BEI_RS19140	594		old_locus_tag=BEI_1566
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1633781	1634374	+	WP_193765178.1	WP_193765178.1		hypothetical protein			BEI_RS19140	594	197	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1634468	1635286	-							BEI_RS07805	819		old_locus_tag=BEI_1567
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1634468	1635286	-	WP_097788984.1	WP_097788984.1		alpha/beta hydrolase fold domain-containing protein			BEI_RS07805	819	272	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1635283	1636929	-							BEI_RS07810	1647		old_locus_tag=BEI_1568
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1635283	1636929	-	WP_193765179.1	WP_193765179.1		BCCT family transporter			BEI_RS07810	1647	548	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1637066	1637530	-							BEI_RS07815	465		old_locus_tag=BEI_1569
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1637066	1637530	-	WP_097788985.1	WP_097788985.1		thioesterase family protein			BEI_RS07815	465	154	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1637530	1638486	-							BEI_RS07820	957		old_locus_tag=BEI_1570
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1637530	1638486	-	WP_097788986.1	WP_097788986.1		L-carnitine dehydrogenase			BEI_RS07820	957	318	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1638483	1639403	-							BEI_RS07825	921		old_locus_tag=BEI_1571
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1638483	1639403	-	WP_097788987.1	WP_097788987.1		3-keto-5-aminohexanoate cleavage protein			BEI_RS07825	921	306	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1639525	1639827	-							BEI_RS07830	303		old_locus_tag=BEI_1572
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1639525	1639827	-	WP_097788988.1	WP_097788988.1		hypothetical protein			BEI_RS07830	303	100	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1639986	1640906	-					argF		BEI_RS07835	921		old_locus_tag=BEI_1573
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1639986	1640906	-	WP_097788989.1	WP_097788989.1		ornithine carbamoyltransferase	argF		BEI_RS07835	921	306	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1641064	1641399	+							BEI_RS07840	336		old_locus_tag=BEI_1574
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1641064	1641399	+	WP_097788990.1	WP_097788990.1		Grx4 family monothiol glutaredoxin			BEI_RS07840	336	111	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1641529	1642197	-					rnt		BEI_RS07845	669		old_locus_tag=BEI_1575
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1641529	1642197	-	WP_097788991.1	WP_097788991.1		ribonuclease T	rnt		BEI_RS07845	669	222	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1642343	1643563	+							BEI_RS07850	1221		old_locus_tag=BEI_1576
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1642343	1643563	+	WP_097788992.1	WP_097788992.1		argininosuccinate synthase			BEI_RS07850	1221	406	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1643814	1644110	+							BEI_RS07855	297		old_locus_tag=BEI_1577
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1643814	1644110	+	WP_097788993.1	WP_097788993.1		HlyU family transcriptional regulator			BEI_RS07855	297	98	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1644222	1644488	-							BEI_RS07860	267		old_locus_tag=BEI_1578
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1644222	1644488	-	WP_097788994.1	WP_097788994.1		DksA/TraR family C4-type zinc finger protein			BEI_RS07860	267	88	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1644661	1645788	+							BEI_RS07865	1128		old_locus_tag=BEI_1579
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1644661	1645788	+	WP_097788995.1	WP_097788995.1		DUF294 nucleotidyltransferase-like domain-containing protein			BEI_RS07865	1128	375	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1645971	1648694	-							BEI_RS07870	2724		old_locus_tag=BEI_1580
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1645971	1648694	-	WP_097788996.1	WP_097788996.1		sensor histidine kinase			BEI_RS07870	2724	907	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1648702	1648887	-							BEI_RS07875	186		old_locus_tag=BEI_1581
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1648702	1648887	-	WP_097788997.1	WP_097788997.1		hypothetical protein			BEI_RS07875	186	61	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1648884	1650950	-							BEI_RS07880	2067		old_locus_tag=BEI_1582
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1648884	1650950	-	WP_097788998.1	WP_097788998.1		DNA polymerase III subunit epsilon			BEI_RS07880	2067	688	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1650950	1651321	-							BEI_RS07885	372		old_locus_tag=BEI_1583
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1650950	1651321	-	WP_097788999.1	WP_097788999.1		response regulator			BEI_RS07885	372	123	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1651606	1652283	+							BEI_RS07890	678		old_locus_tag=BEI_1584
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1651606	1652283	+	WP_097789000.1	WP_097789000.1		glutathione S-transferase			BEI_RS07890	678	225	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1652470	1653219	-							BEI_RS07895	750		old_locus_tag=BEI_1585
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1652470	1653219	-	WP_097789001.1	WP_097789001.1		YdcF family protein			BEI_RS07895	750	249	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1653489	1654124	-					nth		BEI_RS07900	636		old_locus_tag=BEI_1586
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1653489	1654124	-	WP_097789002.1	WP_097789002.1		endonuclease III	nth		BEI_RS07900	636	211	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1654142	1654855	-							BEI_RS07905	714		old_locus_tag=BEI_1587
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1654142	1654855	-	WP_097789003.1	WP_097789003.1		electron transport complex subunit E			BEI_RS07905	714	237	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1654852	1655490	-					rsxG		BEI_RS07910	639		old_locus_tag=BEI_1588
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1654852	1655490	-	WP_097789004.1	WP_097789004.1		electron transport complex subunit RsxG	rsxG		BEI_RS07910	639	212	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1655487	1656554	-							BEI_RS07915	1068		old_locus_tag=BEI_1589
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1655487	1656554	-	WP_097789005.1	WP_097789005.1		RnfABCDGE type electron transport complex subunit D			BEI_RS07915	1068	355	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1656551	1658251	-					rsxC		BEI_RS07920	1701		old_locus_tag=BEI_1590
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1656551	1658251	-	WP_097789006.1	WP_097789006.1		electron transport complex subunit RsxC	rsxC		BEI_RS07920	1701	566	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1658244	1658870	-					rsxB		BEI_RS07925	627		old_locus_tag=BEI_1591
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1658244	1658870	-	WP_097789007.1	WP_097789007.1		electron transport complex subunit RsxB	rsxB		BEI_RS07925	627	208	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1658886	1659467	-					rsxA		BEI_RS07930	582		old_locus_tag=BEI_1592
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1658886	1659467	-	WP_097789008.1	WP_097789008.1		electron transport complex subunit RsxA	rsxA		BEI_RS07930	582	193	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1659634	1660035	-							BEI_RS07935	402		old_locus_tag=BEI_1593
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1659634	1660035	-	WP_097789009.1	WP_097789009.1		GGDEF domain-containing protein			BEI_RS07935	402	133	
gene	protein_coding	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1660048	1661211	-							BEI_RS07940	1164		old_locus_tag=BEI_1594
CDS	with_protein	GCF_002549795.1	Primary Assembly	chromosome		NZ_CP021435.1	1660048	1661211	-	WP_097789010.1	WP_097789010.1		HAMP domain-containing protein			BEI_RS07940	1164	387	
