# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1769050	1769616	-	WP_066447518.1	WP_066447518.1		hypothetical protein			LOKO_RS08205	567	188	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1769712	1770083	-							LOKO_RS08210	372		old_locus_tag=LOKO_01672
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1769712	1770083	-	WP_066447521.1	WP_066447521.1		c-type cytochrome			LOKO_RS08210	372	123	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1770111	1770695	-							LOKO_RS08215	585		old_locus_tag=LOKO_01673
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1770111	1770695	-	WP_066447526.1	WP_066447526.1		nitrous oxide reductase accessory protein NosL			LOKO_RS08215	585	194	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1770722	1771546	-							LOKO_RS08220	825		old_locus_tag=LOKO_01674
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1770722	1771546	-	WP_066447529.1	WP_066447529.1		ABC transporter permease			LOKO_RS08220	825	274	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1771543	1772490	-							LOKO_RS08225	948		old_locus_tag=LOKO_01675
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1771543	1772490	-	WP_066447531.1	WP_066447531.1		ABC transporter ATP-binding protein			LOKO_RS08225	948	315	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1772487	1773794	-							LOKO_RS08230	1308		old_locus_tag=LOKO_01676
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1772487	1773794	-	WP_144439639.1	WP_144439639.1		nitrous oxide reductase family maturation protein NosD			LOKO_RS08230	1308	435	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1773851	1775740	-					nosZ		LOKO_RS08235	1890		old_locus_tag=LOKO_01677
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1773851	1775740	-	WP_066447534.1	WP_066447534.1		TAT-dependent nitrous-oxide reductase	nosZ		LOKO_RS08235	1890	629	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1775744	1777885	-							LOKO_RS08240	2142		old_locus_tag=LOKO_01678
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1775744	1777885	-	WP_066447537.1	WP_066447537.1		NosR/NirI family protein			LOKO_RS08240	2142	713	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1778257	1778568	-							LOKO_RS08245	312		old_locus_tag=LOKO_01679
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1778257	1778568	-	WP_066447540.1	WP_066447540.1		c-type cytochrome			LOKO_RS08245	312	103	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1778706	1779152	-							LOKO_RS08250	447		old_locus_tag=LOKO_01680
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1778706	1779152	-	WP_066447543.1	WP_066447543.1		Rrf2 family transcriptional regulator			LOKO_RS08250	447	148	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1779205	1779621	-							LOKO_RS08255	417		old_locus_tag=LOKO_01681
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1779205	1779621	-	WP_066447547.1	WP_066447547.1		YbaN family protein			LOKO_RS08255	417	138	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1779671	1780867	+							LOKO_RS08260	1197		old_locus_tag=LOKO_01682
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1779671	1780867	+	WP_083517503.1	WP_083517503.1		NnrS family protein			LOKO_RS08260	1197	398	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1780984	1782369	+					hemN		LOKO_RS08265	1386		old_locus_tag=LOKO_01683
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1780984	1782369	+	WP_066447548.1	WP_066447548.1		oxygen-independent coproporphyrinogen III oxidase	hemN		LOKO_RS08265	1386	461	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1782432	1783088	-					ytfE		LOKO_RS08270	657		old_locus_tag=LOKO_01684
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1782432	1783088	-	WP_066447550.1	WP_066447550.1		iron-sulfur cluster repair protein YtfE	ytfE		LOKO_RS08270	657	218	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1783257	1784786	+					norR		LOKO_RS08275	1530		old_locus_tag=LOKO_01685
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1783257	1784786	+	WP_066447555.1	WP_066447555.1		nitric oxide reductase transcriptional regulator NorR	norR		LOKO_RS08275	1530	509	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1785023	1785505	+							LOKO_RS08280	483		old_locus_tag=LOKO_01686
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1785023	1785505	+	WP_066447558.1	WP_066447558.1		SCP2 sterol-binding domain-containing protein			LOKO_RS08280	483	160	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1785555	1787666	+							LOKO_RS08285	2112		old_locus_tag=LOKO_01687
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1785555	1787666	+	WP_066447560.1	WP_066447560.1		adenosylcobalamin-dependent ribonucleoside-diphosphate reductase			LOKO_RS08285	2112	703	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1787856	1788611	+							LOKO_RS08290	756		old_locus_tag=LOKO_01689
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1787856	1788611	+	WP_066447562.1	WP_066447562.1		ribonucleoside-diphosphate reductase			LOKO_RS08290	756	251	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1788986	1789741	-							LOKO_RS08295	756		old_locus_tag=LOKO_01690
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1788986	1789741	-	WP_066447565.1	WP_066447565.1		DeoR/GlpR family DNA-binding transcription regulator			LOKO_RS08295	756	251	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1790018	1791292	+							LOKO_RS08300	1275		old_locus_tag=LOKO_01691
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1790018	1791292	+	WP_066447574.1	WP_066447574.1		NupC/NupG family nucleoside CNT transporter			LOKO_RS08300	1275	424	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1791355	1792128	+					deoC		LOKO_RS08305	774		old_locus_tag=LOKO_01692
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1791355	1792128	+	WP_066447580.1	WP_066447580.1		deoxyribose-phosphate aldolase	deoC		LOKO_RS08305	774	257	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1792128	1793513	+					deoA		LOKO_RS08310	1386		old_locus_tag=LOKO_01693
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1792128	1793513	+	WP_066447582.1	WP_066447582.1		thymidine phosphorylase	deoA		LOKO_RS08310	1386	461	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1793510	1794811	+							LOKO_RS08315	1302		old_locus_tag=LOKO_01694
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1793510	1794811	+	WP_066447585.1	WP_066447585.1		phosphopentomutase			LOKO_RS08315	1302	433	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1794822	1795550	+					deoD		LOKO_RS08320	729		old_locus_tag=LOKO_01695
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1794822	1795550	+	WP_066447591.1	WP_066447591.1		purine-nucleoside phosphorylase	deoD		LOKO_RS08320	729	242	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1795547	1795963	+					cdd		LOKO_RS08325	417		old_locus_tag=LOKO_01696
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1795547	1795963	+	WP_066447594.1	WP_066447594.1		cytidine deaminase	cdd		LOKO_RS08325	417	138	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1796022	1796276	-							LOKO_RS08330	255		old_locus_tag=LOKO_01697
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1796022	1796276	-	WP_066447597.1	WP_066447597.1		hypothetical protein			LOKO_RS08330	255	84	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1796335	1797084	-							LOKO_RS08335	750		old_locus_tag=LOKO_01698
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1796335	1797084	-	WP_066447600.1	WP_066447600.1		anaerobic ribonucleoside-triphosphate reductase activating protein			LOKO_RS08335	750	249	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1797163	1797327	-							LOKO_RS08340	165		old_locus_tag=LOKO_01699
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1797163	1797327	-	WP_066447604.1	WP_066447604.1		oxidoreductase			LOKO_RS08340	165	54	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1797377	1799107	-							LOKO_RS08345	1731		old_locus_tag=LOKO_01700
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1797377	1799107	-	WP_066447607.1	WP_066447607.1		ribonucleoside triphosphate reductase			LOKO_RS08345	1731	576	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1799298	1800215	-							LOKO_RS08350	918		old_locus_tag=LOKO_01701
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1799298	1800215	-	WP_066447610.1	WP_066447610.1		U32 family peptidase			LOKO_RS08350	918	305	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1800229	1801224	-							LOKO_RS08355	996		old_locus_tag=LOKO_01702
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1800229	1801224	-	WP_066447613.1	WP_066447613.1		U32 family peptidase			LOKO_RS08355	996	331	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1801375	1802547	-					hmpA		LOKO_RS08360	1173		old_locus_tag=LOKO_01703
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1801375	1802547	-	WP_066447615.1	WP_066447615.1		NO-inducible flavohemoprotein	hmpA		LOKO_RS08360	1173	390	
gene	pseudogene	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1802695	1803810	-							LOKO_RS08365	1116		partial;pseudo;old_locus_tag=LOKO_01704
CDS	without_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1802695	1803810	-				protein nirF			LOKO_RS08365	1116		partial;pseudo
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1803929	1804282	-							LOKO_RS08370	354		old_locus_tag=LOKO_01705
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1803929	1804282	-	WP_144439640.1	WP_144439640.1		cytochrome c			LOKO_RS08370	354	117	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1804515	1804988	+							LOKO_RS19645	474		old_locus_tag=LOKO_01706
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1804515	1804988	+	WP_066447619.1	WP_066447619.1		Lrp/AsnC family transcriptional regulator			LOKO_RS19645	474	157	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1804985	1805527	+							LOKO_RS19650	543		old_locus_tag=LOKO_01707
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1804985	1805527	+	WP_066447622.1	WP_066447622.1		Lrp/AsnC family transcriptional regulator			LOKO_RS19650	543	180	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1805499	1805981	+							LOKO_RS08385	483		old_locus_tag=LOKO_01708
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1805499	1805981	+	WP_066447624.1	WP_066447624.1		Lrp/AsnC family transcriptional regulator			LOKO_RS08385	483	160	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1805956	1806504	+							LOKO_RS08390	549		old_locus_tag=LOKO_01709
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1805956	1806504	+	WP_066447626.1	WP_066447626.1		Lrp/AsnC family transcriptional regulator			LOKO_RS08390	549	182	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1806539	1807738	+					nirJ		LOKO_RS08395	1200		old_locus_tag=LOKO_01710
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1806539	1807738	+	WP_066447628.1	WP_066447628.1		heme d1 biosynthesis radical SAM protein NirJ	nirJ		LOKO_RS08395	1200	399	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1807793	1808680	+					cobA		LOKO_RS08400	888		old_locus_tag=LOKO_01711
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1807793	1808680	+	WP_066447630.1	WP_066447630.1		uroporphyrinogen-III C-methyltransferase	cobA		LOKO_RS08400	888	295	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1808677	1810203	+							LOKO_RS08405	1527		old_locus_tag=LOKO_01712
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1808677	1810203	+	WP_235588976.1	WP_235588976.1		nitrite reductase			LOKO_RS08405	1527	508	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1810468	1811682	+							LOKO_RS08410	1215		old_locus_tag=LOKO_01713
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1810468	1811682	+	WP_066447632.1	WP_066447632.1		NnrS family protein			LOKO_RS08410	1215	404	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1811698	1812093	+							LOKO_RS08415	396		old_locus_tag=LOKO_01714
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1811698	1812093	+	WP_066452289.1	WP_066452289.1		SirB2 family protein			LOKO_RS08415	396	131	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1812155	1812478	+							LOKO_RS08420	324		old_locus_tag=LOKO_01715
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1812155	1812478	+	WP_066447635.1	WP_066447635.1		carboxymuconolactone decarboxylase family protein			LOKO_RS08420	324	107	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1812837	1813283	+							LOKO_RS08425	447		old_locus_tag=LOKO_01716
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1812837	1813283	+	WP_066447638.1	WP_066447638.1		cytochrome c			LOKO_RS08425	447	148	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1813317	1814663	+							LOKO_RS08430	1347		old_locus_tag=LOKO_01717
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1813317	1814663	+	WP_066447641.1	WP_066447641.1		cbb3-type cytochrome c oxidase subunit I			LOKO_RS08430	1347	448	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1814722	1815543	+							LOKO_RS08435	822		old_locus_tag=LOKO_01718
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1814722	1815543	+	WP_066447643.1	WP_066447643.1		CbbQ/NirQ/NorQ/GpvN family protein			LOKO_RS08435	822	273	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1815705	1817648	+							LOKO_RS08440	1944		old_locus_tag=LOKO_01719
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1815705	1817648	+	WP_066447647.1	WP_066447647.1		VWA domain-containing protein			LOKO_RS08440	1944	647	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1817662	1817877	+							LOKO_RS08445	216		old_locus_tag=LOKO_01720
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1817662	1817877	+	WP_235588977.1	WP_235588977.1		hypothetical protein			LOKO_RS08445	216	71	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1817995	1818306	-							LOKO_RS08450	312		old_locus_tag=LOKO_01721
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1817995	1818306	-	WP_066447651.1	WP_066447651.1		cytochrome C oxidase subunit IV family protein			LOKO_RS08450	312	103	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1818309	1818899	-							LOKO_RS08455	591		old_locus_tag=LOKO_01722
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1818309	1818899	-	WP_066447653.1	WP_066447653.1		cytochrome c oxidase subunit 3 family protein			LOKO_RS08455	591	196	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1818900	1819466	-							LOKO_RS08460	567		old_locus_tag=LOKO_01723
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1818900	1819466	-	WP_066447656.1	WP_066447656.1		hypothetical protein			LOKO_RS08460	567	188	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1819485	1819934	-							LOKO_RS08465	450		old_locus_tag=LOKO_01724
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1819485	1819934	-	WP_066447659.1	WP_066447659.1		hypothetical protein			LOKO_RS08465	450	149	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1820059	1821342	-							LOKO_RS08470	1284		old_locus_tag=LOKO_01725
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1820059	1821342	-	WP_066447661.1	WP_066447661.1		NarK/NasA family nitrate transporter			LOKO_RS08470	1284	427	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1821449	1822957	-							LOKO_RS08475	1509		old_locus_tag=LOKO_01726
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1821449	1822957	-	WP_066447663.1	WP_066447663.1		MFS transporter			LOKO_RS08475	1509	502	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1823031	1823489	-							LOKO_RS08480	459		old_locus_tag=LOKO_01727
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1823031	1823489	-	WP_066447665.1	WP_066447665.1		universal stress protein			LOKO_RS08480	459	152	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1823558	1825192	-							LOKO_RS08485	1635		old_locus_tag=LOKO_01728
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1823558	1825192	-	WP_066447666.1	WP_066447666.1		antiporter			LOKO_RS08485	1635	544	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1825473	1826138	-					narL		LOKO_RS08490	666		old_locus_tag=LOKO_01729
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1825473	1826138	-	WP_066447669.1	WP_066447669.1		two-component system response regulator NarL	narL		LOKO_RS08490	666	221	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1826145	1828031	-							LOKO_RS08495	1887		old_locus_tag=LOKO_01730
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1826145	1828031	-	WP_066447672.1	WP_066447672.1		histidine kinase			LOKO_RS08495	1887	628	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1828217	1829500	+							LOKO_RS08500	1284		old_locus_tag=LOKO_01731
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1828217	1829500	+	WP_083517504.1	WP_083517504.1		MFS transporter			LOKO_RS08500	1284	427	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1829709	1833473	+							LOKO_RS08505	3765		old_locus_tag=LOKO_01732
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1829709	1833473	+	WP_066447675.1	WP_066447675.1		nitrate reductase subunit alpha			LOKO_RS08505	3765	1254	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1833470	1835047	+					narH		LOKO_RS08510	1578		old_locus_tag=LOKO_01733
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1833470	1835047	+	WP_066447677.1	WP_066447677.1		nitrate reductase subunit beta	narH		LOKO_RS08510	1578	525	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1835040	1835822	+					narJ		LOKO_RS08515	783		old_locus_tag=LOKO_01734
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1835040	1835822	+	WP_066447686.1	WP_066447686.1		nitrate reductase molybdenum cofactor assembly chaperone	narJ		LOKO_RS08515	783	260	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1835836	1836528	+					narI		LOKO_RS08520	693		old_locus_tag=LOKO_01735
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1835836	1836528	+	WP_066447690.1	WP_066447690.1		respiratory nitrate reductase subunit gamma	narI		LOKO_RS08520	693	230	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1836708	1837529	+							LOKO_RS08525	822		old_locus_tag=LOKO_01736
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1836708	1837529	+	WP_066447693.1	WP_066447693.1		peptidylprolyl isomerase			LOKO_RS08525	822	273	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1837541	1838125	+					moaB		LOKO_RS08530	585		old_locus_tag=LOKO_01737
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1837541	1838125	+	WP_066447696.1	WP_066447696.1		molybdenum cofactor biosynthesis protein B	moaB		LOKO_RS08530	585	194	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1838122	1839363	+							LOKO_RS08535	1242		old_locus_tag=LOKO_01738
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1838122	1839363	+	WP_066447699.1	WP_066447699.1		molybdopterin molybdotransferase MoeA			LOKO_RS08535	1242	413	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1839323	1840066	+							LOKO_RS08540	744		old_locus_tag=LOKO_01739
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1839323	1840066	+	WP_066447701.1	WP_066447701.1		Crp/Fnr family transcriptional regulator			LOKO_RS08540	744	247	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1840152	1840583	+							LOKO_RS08545	432		old_locus_tag=LOKO_01740
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1840152	1840583	+	WP_066447705.1	WP_066447705.1		putative zinc-binding protein			LOKO_RS08545	432	143	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1840580	1841569	+					moaA		LOKO_RS08550	990		old_locus_tag=LOKO_01741
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1840580	1841569	+	WP_066447708.1	WP_066447708.1		GTP 3',8-cyclase MoaA	moaA		LOKO_RS08550	990	329	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1841643	1843706	+							LOKO_RS08555	2064		old_locus_tag=LOKO_01742
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1841643	1843706	+	WP_083517505.1	WP_083517505.1		prolyl oligopeptidase family serine peptidase			LOKO_RS08555	2064	687	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1843703	1844344	-							LOKO_RS08560	642		old_locus_tag=LOKO_01743
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1843703	1844344	-	WP_066447713.1	WP_066447713.1		TetR/AcrR family transcriptional regulator			LOKO_RS08560	642	213	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1844416	1846467	-							LOKO_RS08565	2052		old_locus_tag=LOKO_01744
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1844416	1846467	-	WP_066447718.1	WP_066447718.1		NADH:flavin oxidoreductase			LOKO_RS08565	2052	683	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1846601	1847059	-							LOKO_RS08570	459		old_locus_tag=LOKO_01745
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1846601	1847059	-	WP_066447721.1	WP_066447721.1		thioesterase family protein			LOKO_RS08570	459	152	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1847287	1848870	+							LOKO_RS08575	1584		old_locus_tag=LOKO_01746
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1847287	1848870	+	WP_066447728.1	WP_066447728.1		ABC transporter substrate-binding protein			LOKO_RS08575	1584	527	
gene	protein_coding	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1848938	1849918	+							LOKO_RS08580	981		old_locus_tag=LOKO_01747
CDS	with_protein	GCF_001545155.1	Primary Assembly	chromosome		NZ_CP014226.1	1848938	1849918	+	WP_066447734.1	WP_066447734.1		ABC transporter permease			LOKO_RS08580	981	326	
