# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1620751	1623627	-							BOX17_RS07430	2877		old_locus_tag=BOX17_07370
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1620751	1623627	-	WP_071943199.1	WP_071943199.1		molybdopterin-dependent oxidoreductase			BOX17_RS07430	2877	958	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1623639	1625357	-							BOX17_RS07435	1719		old_locus_tag=BOX17_07375
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1623639	1625357	-	WP_071943201.1	WP_071943201.1		NAD(P)H-dependent oxidoreductase subunit E			BOX17_RS07435	1719	572	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1625516	1625911	-							BOX17_RS07440	396		old_locus_tag=BOX17_07380
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1625516	1625911	-	WP_071946740.1	WP_071946740.1		RidA family protein			BOX17_RS07440	396	131	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1625922	1626689	-							BOX17_RS07445	768		old_locus_tag=BOX17_07385
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1625922	1626689	-	WP_071943203.1	WP_071943203.1		DUF3726 domain-containing protein			BOX17_RS07445	768	255	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1626686	1628446	-							BOX17_RS07450	1761		old_locus_tag=BOX17_07390
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1626686	1628446	-	WP_071943205.1	WP_071943205.1		hypothetical protein			BOX17_RS07450	1761	586	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1628439	1630025	-							BOX17_RS07455	1587		old_locus_tag=BOX17_07395
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1628439	1630025	-	WP_071943207.1	WP_071943207.1		BCCT family transporter			BOX17_RS07455	1587	528	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1630078	1631070	-							BOX17_RS07460	993		old_locus_tag=BOX17_07400
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1630078	1631070	-	WP_208858103.1	WP_208858103.1		membrane dipeptidase			BOX17_RS07460	993	330	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1631093	1632535	-							BOX17_RS07465	1443		old_locus_tag=BOX17_07405
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1631093	1632535	-	WP_071943209.1	WP_071943209.1		aldehyde dehydrogenase family protein			BOX17_RS07465	1443	480	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1632630	1633517	+							BOX17_RS07470	888		old_locus_tag=BOX17_07410
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1632630	1633517	+	WP_071943211.1	WP_071943211.1		LysR family transcriptional regulator			BOX17_RS07470	888	295	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1633709	1634242	+							BOX17_RS07475	534		old_locus_tag=BOX17_07415
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1633709	1634242	+	WP_071943213.1	WP_071943213.1		invasion associated locus B family protein			BOX17_RS07475	534	177	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1634357	1634932	-					mntP		BOX17_RS07480	576		old_locus_tag=BOX17_07420
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1634357	1634932	-	WP_071943215.1	WP_071943215.1		manganese efflux pump MntP	mntP		BOX17_RS07480	576	191	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1635227	1637551	-							BOX17_RS07485	2325		old_locus_tag=BOX17_07425
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1635227	1637551	-	WP_071943217.1	WP_071943217.1		heavy metal translocating P-type ATPase			BOX17_RS07485	2325	774	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1637548	1638912	-							BOX17_RS07490	1365		old_locus_tag=BOX17_07430
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1637548	1638912	-	WP_071943219.1	WP_071943219.1		APC family permease			BOX17_RS07490	1365	454	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1639046	1639819	-							BOX17_RS07495	774		old_locus_tag=BOX17_07435
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1639046	1639819	-	WP_071946744.1	WP_071946744.1		glutaredoxin			BOX17_RS07495	774	257	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1639980	1640750	-							BOX17_RS07500	771		old_locus_tag=BOX17_07440
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1639980	1640750	-	WP_071943221.1	WP_071943221.1		copper resistance protein B			BOX17_RS07500	771	256	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1640788	1642701	-							BOX17_RS07505	1914		old_locus_tag=BOX17_07445
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1640788	1642701	-	WP_071943223.1	WP_071943223.1		copper resistance system multicopper oxidase			BOX17_RS07505	1914	637	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1642784	1644118	-							BOX17_RS07510	1335		old_locus_tag=BOX17_07450
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1642784	1644118	-	WP_071943225.1	WP_071943225.1		ATP-binding protein			BOX17_RS07510	1335	444	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1644099	1644764	-							BOX17_RS07515	666		old_locus_tag=BOX17_07455
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1644099	1644764	-	WP_071943227.1	WP_071943227.1		response regulator transcription factor			BOX17_RS07515	666	221	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1644775	1645263	-							BOX17_RS07520	489		old_locus_tag=BOX17_07460
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1644775	1645263	-	WP_071943229.1	WP_071943229.1		plastocyanin/azurin family copper-binding protein			BOX17_RS07520	489	162	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1645472	1646221	+							BOX17_RS07525	750		old_locus_tag=BOX17_07465
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1645472	1646221	+	WP_071943231.1	WP_071943231.1		Spy/CpxP family protein refolding chaperone			BOX17_RS07525	750	249	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1646325	1646627	+							BOX17_RS07530	303		old_locus_tag=BOX17_07470
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1646325	1646627	+	WP_071943233.1	WP_071943233.1		hypothetical protein			BOX17_RS07530	303	100	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1646705	1646857	+							BOX17_RS16960	153		
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1646705	1646857	+	WP_164508630.1	WP_164508630.1		hypothetical protein			BOX17_RS16960	153	50	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1646854	1647294	+							BOX17_RS07535	441		old_locus_tag=BOX17_07475
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1646854	1647294	+	WP_071943235.1	WP_071943235.1		hypothetical protein			BOX17_RS07535	441	146	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1647372	1648592	-							BOX17_RS07540	1221		old_locus_tag=BOX17_07480
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1647372	1648592	-	WP_071943237.1	WP_071943237.1		TauD/TfdA family dioxygenase			BOX17_RS07540	1221	406	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1648690	1649154	-							BOX17_RS07545	465		old_locus_tag=BOX17_07485
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1648690	1649154	-	WP_071943239.1	WP_071943239.1		thioesterase family protein			BOX17_RS07545	465	154	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1649154	1650110	-							BOX17_RS07550	957		old_locus_tag=BOX17_07490
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1649154	1650110	-	WP_071943241.1	WP_071943241.1		L-carnitine dehydrogenase			BOX17_RS07550	957	318	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1650107	1651018	-							BOX17_RS07555	912		old_locus_tag=BOX17_07495
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1650107	1651018	-	WP_071943243.1	WP_071943243.1		3-keto-5-aminohexanoate cleavage protein			BOX17_RS07555	912	303	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1651299	1652096	+							BOX17_RS07560	798		old_locus_tag=BOX17_07500
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1651299	1652096	+	WP_071943245.1	WP_071943245.1		ribonuclease H family protein			BOX17_RS07560	798	265	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1652134	1653534	-							BOX17_RS07565	1401		old_locus_tag=BOX17_07505
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1652134	1653534	-	WP_071943247.1	WP_071943247.1		amidase			BOX17_RS07565	1401	466	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1653587	1654840	-							BOX17_RS07570	1254		old_locus_tag=BOX17_07510
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1653587	1654840	-	WP_071943249.1	WP_071943249.1		M20 family metallo-hydrolase			BOX17_RS07570	1254	417	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1654850	1656127	-							BOX17_RS07575	1278		old_locus_tag=BOX17_07515
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1654850	1656127	-	WP_071943251.1	WP_071943251.1		TRAP transporter large permease			BOX17_RS07575	1278	425	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1656171	1656692	-							BOX17_RS07580	522		old_locus_tag=BOX17_07520
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1656171	1656692	-	WP_071943253.1	WP_071943253.1		TRAP transporter small permease			BOX17_RS07580	522	173	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1656696	1657697	-							BOX17_RS07585	1002		old_locus_tag=BOX17_07525
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1656696	1657697	-	WP_071943255.1	WP_071943255.1		TRAP transporter substrate-binding protein			BOX17_RS07585	1002	333	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1657773	1658780	-							BOX17_RS07590	1008		old_locus_tag=BOX17_07530
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1657773	1658780	-	WP_071943257.1	WP_071943257.1		asparaginase			BOX17_RS07590	1008	335	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1659086	1659763	+							BOX17_RS07595	678		old_locus_tag=BOX17_07535
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1659086	1659763	+	WP_244272265.1	WP_244272265.1		FadR family transcriptional regulator			BOX17_RS07595	678	225	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1659914	1663564	-					putA		BOX17_RS07600	3651		old_locus_tag=BOX17_07540
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1659914	1663564	-	WP_071943261.1	WP_071943261.1		bifunctional proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase PutA	putA		BOX17_RS07600	3651	1216	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1663821	1664183	+							BOX17_RS07605	363		old_locus_tag=BOX17_07545
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1663821	1664183	+	WP_244272267.1	WP_244272267.1		hypothetical protein			BOX17_RS07605	363	120	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1664241	1665095	+							BOX17_RS07610	855		old_locus_tag=BOX17_07550
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1664241	1665095	+	WP_071943263.1	WP_071943263.1		dienelactone hydrolase family protein			BOX17_RS07610	855	284	
gene	tRNA	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1665410	1665486	-							BOX17_RS07620	77		old_locus_tag=BOX17_07555
tRNA		GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1665410	1665486	-				tRNA-Arg			BOX17_RS07620	77		anticodon=CCG
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1665716	1666471	+							BOX17_RS07625	756		old_locus_tag=BOX17_07560
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1665716	1666471	+	WP_244272269.1	WP_244272269.1		c-type cytochrome			BOX17_RS07625	756	251	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1666579	1668645	-					rep		BOX17_RS07630	2067		old_locus_tag=BOX17_07565
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1666579	1668645	-	WP_071943267.1	WP_071943267.1		DNA helicase Rep	rep		BOX17_RS07630	2067	688	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1668645	1669163	-					trmL		BOX17_RS07635	519		old_locus_tag=BOX17_07570
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1668645	1669163	-	WP_071943269.1	WP_071943269.1		tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL	trmL		BOX17_RS07635	519	172	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1669258	1669923	-					pyrE		BOX17_RS07640	666		old_locus_tag=BOX17_07575
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1669258	1669923	-	WP_071943271.1	WP_071943271.1		orotate phosphoribosyltransferase	pyrE		BOX17_RS07640	666	221	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1670063	1670830	+							BOX17_RS07645	768		old_locus_tag=BOX17_07580
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1670063	1670830	+	WP_071943273.1	WP_071943273.1		exodeoxyribonuclease III			BOX17_RS07645	768	255	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1671129	1671866	-					rph		BOX17_RS07650	738		old_locus_tag=BOX17_07585
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1671129	1671866	-	WP_071943275.1	WP_071943275.1		ribonuclease PH	rph		BOX17_RS07650	738	245	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1671994	1672857	+							BOX17_RS07655	864		old_locus_tag=BOX17_07590
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1671994	1672857	+	WP_071943277.1	WP_071943277.1		YicC family protein			BOX17_RS07655	864	287	
gene	pseudogene	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1672983	1673306	-							BOX17_RS07660	324		partial;pseudo;old_locus_tag=BOX17_07595
CDS	without_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1672983	1673306	-				MFS transporter			BOX17_RS07660	324		partial;pseudo
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1673528	1674142	+					gmk		BOX17_RS07665	615		old_locus_tag=BOX17_07600
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1673528	1674142	+	WP_071943281.1	WP_071943281.1		guanylate kinase	gmk		BOX17_RS07665	615	204	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1674334	1674597	+					rpoZ		BOX17_RS07670	264		old_locus_tag=BOX17_07605
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1674334	1674597	+	WP_071943283.1	WP_071943283.1		DNA-directed RNA polymerase subunit omega	rpoZ		BOX17_RS07670	264	87	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1674670	1676805	+							BOX17_RS07675	2136		old_locus_tag=BOX17_07610
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1674670	1676805	+	WP_071943285.1	WP_071943285.1		RelA/SpoT family protein			BOX17_RS07675	2136	711	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1676891	1677280	+							BOX17_RS07680	390		old_locus_tag=BOX17_07615
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1676891	1677280	+	WP_071943287.1	WP_071943287.1		RidA family protein			BOX17_RS07680	390	129	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1677290	1677805	+					thpR		BOX17_RS07685	516		old_locus_tag=BOX17_07620
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1677290	1677805	+	WP_071943289.1	WP_071943289.1		RNA 2',3'-cyclic phosphodiesterase	thpR		BOX17_RS07685	516	171	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1677822	1678694	-							BOX17_RS07690	873		old_locus_tag=BOX17_07625
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1677822	1678694	-	WP_071943291.1	WP_071943291.1		SDR family oxidoreductase			BOX17_RS07690	873	290	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1678810	1679730	+							BOX17_RS07695	921		old_locus_tag=BOX17_07630
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1678810	1679730	+	WP_071946748.1	WP_071946748.1		hydrogen peroxide-inducible genes activator			BOX17_RS07695	921	306	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1679727	1681820	+					recG		BOX17_RS07700	2094		old_locus_tag=BOX17_07635
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1679727	1681820	+	WP_071943293.1	WP_071943293.1		ATP-dependent DNA helicase RecG	recG		BOX17_RS07700	2094	697	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1681940	1682296	-							BOX17_RS07705	357		old_locus_tag=BOX17_07640
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1681940	1682296	-	WP_071943295.1	WP_071943295.1		hypothetical protein			BOX17_RS07705	357	118	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1682364	1682639	-							BOX17_RS07710	276		old_locus_tag=BOX17_07645
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1682364	1682639	-	WP_071943297.1	WP_071943297.1		HU family DNA-binding protein			BOX17_RS07710	276	91	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1682861	1684021	-							BOX17_RS07715	1161		old_locus_tag=BOX17_07650
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1682861	1684021	-	WP_071943299.1	WP_071943299.1		FAD-dependent oxidoreductase			BOX17_RS07715	1161	386	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1684183	1684659	+							BOX17_RS07720	477		old_locus_tag=BOX17_07655
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1684183	1684659	+	WP_083582219.1	WP_083582219.1		chorismate lyase			BOX17_RS07720	477	158	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1684696	1685592	+					ubiA		BOX17_RS07725	897		old_locus_tag=BOX17_07660
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1684696	1685592	+	WP_071943303.1	WP_071943303.1		4-hydroxybenzoate octaprenyltransferase	ubiA		BOX17_RS07725	897	298	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1685680	1686369	+					phoB		BOX17_RS07730	690		old_locus_tag=BOX17_07665
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1685680	1686369	+	WP_071943305.1	WP_071943305.1		phosphate regulon transcriptional regulator PhoB	phoB		BOX17_RS07730	690	229	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1686371	1687684	+					phoR		BOX17_RS07735	1314		old_locus_tag=BOX17_07670
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1686371	1687684	+	WP_071943307.1	WP_071943307.1		phosphate regulon sensor histidine kinase PhoR	phoR		BOX17_RS07735	1314	437	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1687672	1688412	-					cysZ		BOX17_RS07740	741		old_locus_tag=BOX17_07675
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1687672	1688412	-	WP_071946750.1	WP_071946750.1		sulfate transporter CysZ	cysZ		BOX17_RS07740	741	246	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1688495	1689223	-					phoU		BOX17_RS07745	729		old_locus_tag=BOX17_07680
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1688495	1689223	-	WP_071943309.1	WP_071943309.1		phosphate signaling complex protein PhoU	phoU		BOX17_RS07745	729	242	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1689248	1690066	-					pstB		BOX17_RS07750	819		old_locus_tag=BOX17_07685
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1689248	1690066	-	WP_083582111.1	WP_083582111.1		phosphate ABC transporter ATP-binding protein PstB	pstB		BOX17_RS07750	819	272	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1690099	1691646	-					pstA		BOX17_RS07755	1548		old_locus_tag=BOX17_07690
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1690099	1691646	-	WP_071943311.1	WP_071943311.1		phosphate ABC transporter permease PstA	pstA		BOX17_RS07755	1548	515	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1691657	1692880	-							BOX17_RS07760	1224		old_locus_tag=BOX17_07695
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1691657	1692880	-	WP_071943313.1	WP_071943313.1		ABC transporter permease subunit			BOX17_RS07760	1224	407	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1692949	1693899	-							BOX17_RS07765	951		old_locus_tag=BOX17_07700
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1692949	1693899	-	WP_071943315.1	WP_071943315.1		phosphate ABC transporter substrate-binding protein			BOX17_RS07765	951	316	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1694047	1694454	+							BOX17_RS07770	408		old_locus_tag=BOX17_07705
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1694047	1694454	+	WP_071943317.1	WP_071943317.1		acyl-CoA thioesterase			BOX17_RS07770	408	135	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1694537	1695625	-							BOX17_RS07775	1089		old_locus_tag=BOX17_07710
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1694537	1695625	-	WP_071943319.1	WP_071943319.1		TRAP transporter substrate-binding protein			BOX17_RS07775	1089	362	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1695749	1697953	-					uvrD		BOX17_RS07780	2205		old_locus_tag=BOX17_07715
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1695749	1697953	-	WP_071943321.1	WP_071943321.1		DNA helicase II	uvrD		BOX17_RS07780	2205	734	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1698011	1698874	-					hexR		BOX17_RS07785	864		old_locus_tag=BOX17_07720
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1698011	1698874	-	WP_071943323.1	WP_071943323.1		transcriptional regulator HexR	hexR		BOX17_RS07785	864	287	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1699150	1699365	+							BOX17_RS07790	216		old_locus_tag=BOX17_07725
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1699150	1699365	+	WP_071943325.1	WP_071943325.1		hypothetical protein			BOX17_RS07790	216	71	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1699464	1700804	-							BOX17_RS07795	1341		old_locus_tag=BOX17_07730
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1699464	1700804	-	WP_071943327.1	WP_071943327.1		sodium-dependent transporter			BOX17_RS07795	1341	446	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1701150	1701980	-							BOX17_RS07800	831		old_locus_tag=BOX17_07735
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1701150	1701980	-	WP_071943329.1	WP_071943329.1		DUF72 domain-containing protein			BOX17_RS07800	831	276	
gene	protein_coding	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1702134	1703027	-							BOX17_RS07805	894		old_locus_tag=BOX17_07740
CDS	with_protein	GCF_001886615.1	Primary Assembly	chromosome		NZ_CP018139.1	1702134	1703027	-	WP_071943331.1	WP_071943331.1		LysR substrate-binding domain-containing protein			BOX17_RS07805	894	297	
