# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	1986714	1987097	-							HELO_RS09460	384		old_locus_tag=HELO_2715
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	1986714	1987097	-	WP_013332471.1	WP_013332471.1		DNA binding protein			HELO_RS09460	384	127	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	1987414	1989093	-					rpsA		HELO_RS09465	1680		old_locus_tag=HELO_2716
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	1987414	1989093	-	WP_013332472.1	WP_013332472.1		30S ribosomal protein S1	rpsA		HELO_RS09465	1680	559	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	1989273	1989962	-					cmk		HELO_RS09470	690		old_locus_tag=HELO_2717
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	1989273	1989962	-	WP_013332473.1	WP_013332473.1		(d)CMP kinase	cmk		HELO_RS09470	690	229	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	1989959	1992229	-							HELO_RS09475	2271		old_locus_tag=HELO_2718
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	1989959	1992229	-	WP_013332474.1	WP_013332474.1		bifunctional prephenate dehydrogenase/3-phosphoshikimate 1-carboxyvinyltransferase			HELO_RS09475	2271	756	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	1992232	1993323	-					pheA		HELO_RS09480	1092		old_locus_tag=HELO_2719
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	1992232	1993323	-	WP_013332475.1	WP_013332475.1		prephenate dehydratase	pheA		HELO_RS09480	1092	363	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	1993544	1994659	-					serC		HELO_RS09485	1116		old_locus_tag=HELO_2720
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	1993544	1994659	-	WP_013332476.1	WP_013332476.1		3-phosphoserine/phosphohydroxythreonine transaminase	serC		HELO_RS09485	1116	371	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	1994677	1997376	-					gyrA		HELO_RS09490	2700		old_locus_tag=HELO_2721
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	1994677	1997376	-	WP_013332477.1	WP_013332477.1		DNA gyrase subunit A	gyrA		HELO_RS09490	2700	899	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	1997593	1998015	-							HELO_RS09495	423		old_locus_tag=HELO_2722
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	1997593	1998015	-	WP_013332478.1	WP_013332478.1		acyl-CoA thioesterase			HELO_RS09495	423	140	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	1998168	1999100	+							HELO_RS09500	933		old_locus_tag=HELO_2723
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	1998168	1999100	+	WP_013332479.1	WP_013332479.1		recombination-associated protein RdgC			HELO_RS09500	933	310	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	1999126	2000289	+							HELO_RS09505	1164		old_locus_tag=HELO_2724
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	1999126	2000289	+	WP_013332480.1	WP_013332480.1		1-acyl-sn-glycerol-3-phosphate acyltransferase			HELO_RS09505	1164	387	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2000297	2001460	+							HELO_RS09510	1164		old_locus_tag=HELO_2725
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2000297	2001460	+	WP_013332481.1	WP_013332481.1		cation diffusion facilitator family transporter			HELO_RS09510	1164	387	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2001597	2001878	+							HELO_RS09515	282		old_locus_tag=HELO_2726
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2001597	2001878	+	WP_041602052.1	WP_041602052.1		hypothetical protein			HELO_RS09515	282	93	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2002032	2003510	+					thiI		HELO_RS09520	1479		old_locus_tag=HELO_2727
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2002032	2003510	+	WP_013332483.1	WP_013332483.1		tRNA 4-thiouridine(8) synthase ThiI	thiI		HELO_RS09520	1479	492	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2003639	2005675	+					metG		HELO_RS09525	2037		old_locus_tag=HELO_2728
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2003639	2005675	+	WP_013332484.1	WP_013332484.1		methionine--tRNA ligase	metG		HELO_RS09525	2037	678	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2005685	2006662	+							HELO_RS09530	978		old_locus_tag=HELO_2729
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2005685	2006662	+	WP_013332485.1	WP_013332485.1		RnfABCDGE type electron transport complex subunit B			HELO_RS09530	978	325	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2006684	2007319	+					nth		HELO_RS09535	636		old_locus_tag=HELO_2730
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2006684	2007319	+	WP_013332486.1	WP_013332486.1		endonuclease III	nth		HELO_RS09535	636	211	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2007354	2007548	-							HELO_RS09540	195		old_locus_tag=HELO_2731
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2007354	2007548	-	WP_013332487.1	WP_013332487.1		hypothetical protein			HELO_RS09540	195	64	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2007567	2008775	-							HELO_RS09545	1209		old_locus_tag=HELO_2732
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2007567	2008775	-	WP_013332488.1	WP_013332488.1		YeeE/YedE family protein			HELO_RS09545	1209	402	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2008847	2009800	-							HELO_RS09550	954		old_locus_tag=HELO_2733
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2008847	2009800	-	WP_198410730.1	WP_198410730.1		sulfurtransferase			HELO_RS09550	954	317	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2009952	2010959	-							HELO_RS09555	1008		old_locus_tag=HELO_2734
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2009952	2010959	-	WP_041602053.1	WP_041602053.1		ArsA family ATPase			HELO_RS09555	1008	335	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2010984	2011277	-							HELO_RS09560	294		old_locus_tag=HELO_2735
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2010984	2011277	-	WP_013332491.1	WP_013332491.1		hypothetical protein			HELO_RS09560	294	97	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2011292	2012962	-							HELO_RS09565	1671		old_locus_tag=HELO_2736
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2011292	2012962	-	WP_109637431.1	WP_109637431.1		carbon starvation protein A			HELO_RS09565	1671	556	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2013137	2013814	-							HELO_RS09570	678		old_locus_tag=HELO_2738
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2013137	2013814	-	WP_013332494.1	WP_013332494.1		glutathione S-transferase			HELO_RS09570	678	225	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2013976	2014347	+							HELO_RS09575	372		old_locus_tag=HELO_2739
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2013976	2014347	+	WP_013332495.1	WP_013332495.1		response regulator			HELO_RS09575	372	123	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2014347	2016395	+							HELO_RS09580	2049		old_locus_tag=HELO_2740
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2014347	2016395	+	WP_013332496.1	WP_013332496.1		DNA polymerase III subunit epsilon			HELO_RS09580	2049	682	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2016392	2016577	+							HELO_RS09585	186		
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2016392	2016577	+	WP_041602054.1	WP_041602054.1		hypothetical protein			HELO_RS09585	186	61	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2016584	2019337	+							HELO_RS09590	2754		old_locus_tag=HELO_2741
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2016584	2019337	+	WP_013332497.1	WP_013332497.1		sensor histidine kinase			HELO_RS09590	2754	917	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2019440	2019754	-							HELO_RS09595	315		old_locus_tag=HELO_2742
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2019440	2019754	-	WP_013332498.1	WP_013332498.1		HlyU family transcriptional regulator			HELO_RS09595	315	104	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2019860	2021080	-							HELO_RS09600	1221		old_locus_tag=HELO_2743
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2019860	2021080	-	WP_013332499.1	WP_013332499.1		argininosuccinate synthase			HELO_RS09600	1221	406	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2021249	2021914	+					rnt		HELO_RS09605	666		old_locus_tag=HELO_2744
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2021249	2021914	+	WP_013332500.1	WP_013332500.1		ribonuclease T	rnt		HELO_RS09605	666	221	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2022081	2022428	-							HELO_RS09610	348		old_locus_tag=HELO_2745
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2022081	2022428	-	WP_013332501.1	WP_013332501.1		Grx4 family monothiol glutaredoxin			HELO_RS09610	348	115	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2022587	2023507	+					argF		HELO_RS09615	921		old_locus_tag=HELO_2746
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2022587	2023507	+	WP_013332502.1	WP_013332502.1		ornithine carbamoyltransferase	argF		HELO_RS09615	921	306	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2023700	2024608	+							HELO_RS09620	909		old_locus_tag=HELO_2747
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2023700	2024608	+	WP_013332503.1	WP_013332503.1		3-keto-5-aminohexanoate cleavage protein			HELO_RS09620	909	302	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2024605	2025561	+							HELO_RS09625	957		old_locus_tag=HELO_2748
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2024605	2025561	+	WP_013332504.1	WP_013332504.1		L-carnitine dehydrogenase			HELO_RS09625	957	318	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2025561	2026025	+							HELO_RS09630	465		old_locus_tag=HELO_2749
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2025561	2026025	+	WP_013332505.1	WP_013332505.1		thioesterase family protein			HELO_RS09630	465	154	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2026176	2027795	+							HELO_RS09635	1620		old_locus_tag=HELO_2750
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2026176	2027795	+	WP_013332506.1	WP_013332506.1		BCCT family transporter			HELO_RS09635	1620	539	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2027795	2028613	+							HELO_RS09640	819		old_locus_tag=HELO_2751
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2027795	2028613	+	WP_013332507.1	WP_013332507.1		alpha/beta hydrolase fold domain-containing protein			HELO_RS09640	819	272	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2028676	2029770	-							HELO_RS09645	1095		old_locus_tag=HELO_2752
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2028676	2029770	-	WP_013332508.1	WP_013332508.1		hypothetical protein			HELO_RS09645	1095	364	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2029922	2030596	+							HELO_RS09650	675		old_locus_tag=HELO_2753
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2029922	2030596	+	WP_013332509.1	WP_013332509.1		Fe2+-dependent dioxygenase			HELO_RS09650	675	224	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2030615	2031577	-							HELO_RS09655	963		old_locus_tag=HELO_2754
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2030615	2031577	-	WP_013332510.1	WP_013332510.1		GlxA family transcriptional regulator			HELO_RS09655	963	320	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2031649	2032587	-							HELO_RS09660	939		old_locus_tag=HELO_2755
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2031649	2032587	-	WP_013332511.1	WP_013332511.1		ABC transporter substrate-binding protein			HELO_RS09660	939	312	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2032773	2033732	+							HELO_RS09665	960		old_locus_tag=HELO_2756
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2032773	2033732	+	WP_013332512.1	WP_013332512.1		GlxA family transcriptional regulator			HELO_RS09665	960	319	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2033845	2035077	+							HELO_RS09670	1233		old_locus_tag=HELO_2757
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2033845	2035077	+	WP_041602057.1	WP_041602057.1		TauD/TfdA family dioxygenase			HELO_RS09670	1233	410	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2035128	2036126	-							HELO_RS09675	999		old_locus_tag=HELO_2758
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2035128	2036126	-	WP_013332514.1	WP_013332514.1		GlxA family transcriptional regulator			HELO_RS09675	999	332	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2036265	2037404	+							HELO_RS09680	1140		old_locus_tag=HELO_2759
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2036265	2037404	+	WP_013332515.1	WP_013332515.1		TauD/TfdA family dioxygenase			HELO_RS09680	1140	379	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2037401	2037988	+							HELO_RS09685	588		old_locus_tag=HELO_2760
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2037401	2037988	+	WP_013332516.1	WP_013332516.1		HD domain-containing protein			HELO_RS09685	588	195	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2037985	2039580	+							HELO_RS09690	1596		old_locus_tag=HELO_2761
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2037985	2039580	+	WP_013332517.1	WP_013332517.1		5-guanidino-2-oxopentanoate decarboxylase			HELO_RS09690	1596	531	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2039806	2040744	+							HELO_RS09695	939		old_locus_tag=HELO_2762
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2039806	2040744	+	WP_013332518.1	WP_013332518.1		ABC transporter substrate-binding protein			HELO_RS09695	939	312	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2040741	2041487	+							HELO_RS09700	747		old_locus_tag=HELO_2763
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2040741	2041487	+	WP_013332519.1	WP_013332519.1		class II aldolase/adducin family protein			HELO_RS09700	747	248	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2041495	2042694	+							HELO_RS09705	1200		old_locus_tag=HELO_2764
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2041495	2042694	+	WP_013332520.1	WP_013332520.1		pyridoxal phosphate-dependent aminotransferase			HELO_RS09705	1200	399	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2042702	2043496	+							HELO_RS09710	795		old_locus_tag=HELO_2765
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2042702	2043496	+	WP_013332521.1	WP_013332521.1		amino acid ABC transporter ATP-binding protein			HELO_RS09710	795	264	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2043535	2044305	+							HELO_RS09715	771		old_locus_tag=HELO_2766
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2043535	2044305	+	WP_041602058.1	WP_041602058.1		transporter substrate-binding domain-containing protein			HELO_RS09715	771	256	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2044458	2045171	+							HELO_RS09720	714		old_locus_tag=HELO_2767
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2044458	2045171	+	WP_013332523.1	WP_013332523.1		ABC transporter permease subunit			HELO_RS09720	714	237	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2045173	2045928	+							HELO_RS09725	756		old_locus_tag=HELO_2767A
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2045173	2045928	+	WP_041602059.1	WP_041602059.1		ABC transporter permease subunit			HELO_RS09725	756	251	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2045925	2047367	+							HELO_RS09730	1443		old_locus_tag=HELO_2768
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2045925	2047367	+	WP_041602060.1	WP_041602060.1		aldehyde dehydrogenase family protein			HELO_RS09730	1443	480	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2047497	2047898	-							HELO_RS09735	402		
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2047497	2047898	-	WP_041602061.1	WP_041602061.1		GFA family protein			HELO_RS09735	402	133	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2047992	2048927	-							HELO_RS09740	936		old_locus_tag=HELO_2769
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2047992	2048927	-	WP_013332525.1	WP_013332525.1		DMT family transporter			HELO_RS09740	936	311	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2049065	2051314	-					gspD		HELO_RS09745	2250		old_locus_tag=HELO_2770
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2049065	2051314	-	WP_013332526.1	WP_013332526.1		type II secretion system secretin GspD	gspD		HELO_RS09745	2250	749	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2051458	2051970	-							HELO_RS09750	513		old_locus_tag=HELO_2771
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2051458	2051970	-	WP_013332527.1	WP_013332527.1		general secretion pathway protein N			HELO_RS09750	513	170	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2051967	2052575	-					gspM		HELO_RS09755	609		old_locus_tag=HELO_2772
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2051967	2052575	-	WP_013332528.1	WP_013332528.1		type II secretion system protein GspM	gspM		HELO_RS09755	609	202	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2052559	2053629	-							HELO_RS09760	1071		old_locus_tag=HELO_2773
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2052559	2053629	-	WP_041602062.1	WP_041602062.1		hypothetical protein			HELO_RS09760	1071	356	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2053626	2054342	-							HELO_RS09765	717		old_locus_tag=HELO_2774
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2053626	2054342	-	WP_013332530.1	WP_013332530.1		type II secretion system protein GspK			HELO_RS09765	717	238	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2054339	2054956	-							HELO_RS09770	618		old_locus_tag=HELO_2775
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2054339	2054956	-	WP_013332531.1	WP_013332531.1		prepilin-type N-terminal cleavage/methylation domain-containing protein			HELO_RS09770	618	205	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2054953	2055315	-							HELO_RS09775	363		old_locus_tag=HELO_2775A
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2054953	2055315	-	WP_041602063.1	WP_041602063.1		prepilin-type N-terminal cleavage/methylation domain-containing protein			HELO_RS09775	363	120	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2055312	2055770	-							HELO_RS09780	459		old_locus_tag=HELO_2776
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2055312	2055770	-	WP_013332532.1	WP_013332532.1		prepilin-type N-terminal cleavage/methylation domain-containing protein			HELO_RS09780	459	152	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2055780	2056202	-					gspG		HELO_RS09785	423		old_locus_tag=HELO_2777
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2055780	2056202	-	WP_013332533.1	WP_013332533.1		type II secretion system major pseudopilin GspG	gspG		HELO_RS09785	423	140	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2056274	2057473	-							HELO_RS09790	1200		old_locus_tag=HELO_2778
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2056274	2057473	-	WP_013332534.1	WP_013332534.1		type II secretion system F family protein			HELO_RS09790	1200	399	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2057476	2059170	-					tadA		HELO_RS09795	1695		old_locus_tag=HELO_2779
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2057476	2059170	-	WP_013332535.1	WP_013332535.1		Flp pilus assembly complex ATPase component TadA	tadA		HELO_RS09795	1695	564	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2059802	2060092	+							HELO_RS09800	291		old_locus_tag=HELO_2779A
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2059802	2060092	+	WP_041602064.1	WP_041602064.1		hypothetical protein			HELO_RS09800	291	96	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2060106	2062799	+							HELO_RS09805	2694		old_locus_tag=HELO_2780
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2060106	2062799	+	WP_198410702.1	WP_198410702.1		glycoside hydrolase family 3 C-terminal domain-containing protein			HELO_RS09805	2694	897	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2062848	2063501	-							HELO_RS09810	654		
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2062848	2063501	-	WP_041602065.1	WP_041602065.1		TetR/AcrR family transcriptional regulator			HELO_RS09810	654	217	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2063540	2064937	-							HELO_RS09815	1398		old_locus_tag=HELO_2781
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2063540	2064937	-	WP_109637656.1	WP_109637656.1		multidrug transporter MatE			HELO_RS09815	1398	465	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2065242	2065925	-							HELO_RS09825	684		old_locus_tag=HELO_2782
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2065242	2065925	-	WP_013332538.1	WP_013332538.1		helix-turn-helix domain-containing protein			HELO_RS09825	684	227	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2066084	2066848	+							HELO_RS09830	765		old_locus_tag=HELO_2783
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2066084	2066848	+	WP_013332539.1	WP_013332539.1		sporulation protein			HELO_RS09830	765	254	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2066855	2067748	-							HELO_RS09835	894		old_locus_tag=HELO_2784
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2066855	2067748	-	WP_041602066.1	WP_041602066.1		SMP-30/gluconolactonase/LRE family protein			HELO_RS09835	894	297	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2067896	2068909	-					araH		HELO_RS09840	1014		old_locus_tag=HELO_2785
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2067896	2068909	-	WP_013332541.1	WP_013332541.1		L-arabinose ABC transporter permease AraH	araH		HELO_RS09840	1014	337	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2068946	2070493	-					araG		HELO_RS09845	1548		old_locus_tag=HELO_2786
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2068946	2070493	-	WP_013332542.1	WP_013332542.1		L-arabinose ABC transporter ATP-binding protein AraG	araG		HELO_RS09845	1548	515	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2070477	2071463	-							HELO_RS09850	987		old_locus_tag=HELO_2787
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2070477	2071463	-	WP_049786214.1	WP_049786214.1		arabinose ABC transporter substrate-binding protein			HELO_RS09850	987	328	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2071809	2072696	-							HELO_RS09855	888		old_locus_tag=HELO_2788
CDS	with_protein	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2071809	2072696	-	WP_198410703.1	WP_198410703.1		carbohydrate ABC transporter permease			HELO_RS09855	888	295	
gene	protein_coding	GCF_000196875.2	Primary Assembly	chromosome		NC_014532.2	2072708	2073550	-							HELO_RS09860	843		old_locus_tag=HELO_2789
